,id,name,Link,Min_players,Max_players,Min_duration,Max_duration,Weight
7820,292030,Funkoverse Strategy Game: Rick & Morty 100,https://boardgamegeek.com/boardgame/292030,2,na,20,60,2.0
7821,1202,The Sorcerer's Cave,https://boardgamegeek.com/boardgame/1202,1,4,60,na,1.78
7822,165346,Mint Tin Pirates,https://boardgamegeek.com/boardgame/165346,2,na,5,na,1.18
7823,249106,SPQF,https://boardgamegeek.com/boardgame/249106,2,4,20,45,3.0
7824,27817,Marne 1918: Friedensturm,https://boardgamegeek.com/boardgame/27817,2,na,210,1200,3.23
7825,828,Wizards,https://boardgamegeek.com/boardgame/828,1,6,120,240,2.96
7826,197786,Say my Name,https://boardgamegeek.com/boardgame/197786,4,12,45,90,1.0
7827,145493,The King's Armory,https://boardgamegeek.com/boardgame/145493,1,7,30,240,3.14
7828,2960,Camden,https://boardgamegeek.com/boardgame/2960,2,4,20,na,1.91
7829,614,Rubik's Race,https://boardgamegeek.com/boardgame/614,2,na,5,na,1.25
7830,254894,Catalyst,https://boardgamegeek.com/boardgame/254894,2,4,20,40,2.0
7831,274690,Talisman: Batman – Super-Villains Edition,https://boardgamegeek.com/boardgame/274690,2,6,60,90,2.0
7832,190462,Triumph of Chaos v.2 (Deluxe Edition),https://boardgamegeek.com/boardgame/190462,2,na,180,600,4.61
7833,61028,D-Day Dice: Free Trial Version,https://boardgamegeek.com/boardgame/61028,1,4,20,na,1.82
7834,174093,Maze Racers,https://boardgamegeek.com/boardgame/174093,2,4,20,na,1.57
7835,40235,Bridge Troll,https://boardgamegeek.com/boardgame/40235,3,6,45,na,2.02
7836,264212,Curators,https://boardgamegeek.com/boardgame/264212,1,4,45,75,2.35
7837,86167,El Alamein,https://boardgamegeek.com/boardgame/86167,2,5,60,na,2.86
7838,424577,Flower Fields,https://boardgamegeek.com/boardgame/424577,1,4,40,na,2.14
7839,142556,Rory's Story Cubes: Clues,https://boardgamegeek.com/boardgame/142556,1,12,15,na,1.0
7840,224403,Carthage,https://boardgamegeek.com/boardgame/224403,1,5,30,75,2.08
7841,12488,WARS Trading Card Game,https://boardgamegeek.com/boardgame/12488,2,na,45,na,3.0
7842,272599,Deadly Doodles,https://boardgamegeek.com/boardgame/272599,1,4,20,30,1.6
7843,3945,Forbidden Bridge,https://boardgamegeek.com/boardgame/3945,2,4,10,na,1.35
7844,304450,Detective Charlie,https://boardgamegeek.com/boardgame/304450,1,5,25,na,1.13
7845,291434,Axis Empires: Ultimate Edition,https://boardgamegeek.com/boardgame/291434,2,4,900,3600,4.67
7846,414855,2 Pommes 3 Pains,https://boardgamegeek.com/boardgame/414855,2,6,15,na,1.0
7847,343133,Dictopia,https://boardgamegeek.com/boardgame/343133,1,7,15,na,1.25
7848,32129,Taktika,https://boardgamegeek.com/boardgame/32129,2,na,20,na,1.47
7849,206448,Noxford,https://boardgamegeek.com/boardgame/206448,2,4,20,40,1.77
7850,6117,Nobody but Us Chickens,https://boardgamegeek.com/boardgame/6117,3,6,20,na,1.18
7851,2665,Russian Civil War 1918-1922,https://boardgamegeek.com/boardgame/2665,1,6,180,na,3.15
7852,258207,Milito,https://boardgamegeek.com/boardgame/258207,2,na,30,45,2.33
7853,221233,Star Cartel,https://boardgamegeek.com/boardgame/221233,3,6,30,60,2.38
7854,310194,Surrealist Dinner Party,https://boardgamegeek.com/boardgame/310194,2,4,35,50,1.89
7855,250865,Grifters: Nexus,https://boardgamegeek.com/boardgame/250865,2,4,30,na,2.0
7856,289183,Mini-Mutabo,https://boardgamegeek.com/boardgame/289183,3,6,25,45,1.25
7857,273976,Talisman: Kingdom Hearts,https://boardgamegeek.com/boardgame/273976,2,6,60,90,2.67
7858,1803,Zopp,https://boardgamegeek.com/boardgame/1803,2,4,40,na,1.18
7859,326358,Cryptid Cafe,https://boardgamegeek.com/boardgame/326358,1,5,30,60,1.88
7860,303418,Unlock!: The Escape Room Game – In Pursuit of the Iron Mask,https://boardgamegeek.com/boardgame/303418,1,6,60,na,1.63
7861,8222,Spank the Monkey,https://boardgamegeek.com/boardgame/8222,2,6,30,na,1.44
7862,320992,The Specialists,https://boardgamegeek.com/boardgame/320992,1,4,30,75,2.8
7863,70532,Tonkin: The First Indochina War (Second Edition),https://boardgamegeek.com/boardgame/70532,2,na,240,1800,3.32
7864,362587,The Finest Fish,https://boardgamegeek.com/boardgame/362587,2,4,30,60,1.33
7865,91010,Phantom Fury,https://boardgamegeek.com/boardgame/91010,1,na,240,na,2.88
7866,89342,Tomorrow,https://boardgamegeek.com/boardgame/89342,4,6,90,na,2.69
7867,68199,Catchup,https://boardgamegeek.com/boardgame/68199,2,na,13,na,2.1
7868,258693,Radetzky: Milano 1848,https://boardgamegeek.com/boardgame/258693,1,5,30,90,2.4
7869,166569,House of Borgia,https://boardgamegeek.com/boardgame/166569,2,6,30,na,2.0
7870,128425,Asteriated Grail,https://boardgamegeek.com/boardgame/128425,4,6,30,na,3.18
7871,217471,Teenage Mutant Ninja Turtles Dice Masters: Heroes in a Half Shell,https://boardgamegeek.com/boardgame/217471,2,4,60,na,3.0
7872,256572,The Walking Dead: Here's Negan – The Board Game,https://boardgamegeek.com/boardgame/256572,1,5,60,90,3.17
7873,343386,Decktective: The Will without an Heir,https://boardgamegeek.com/boardgame/343386,1,6,60,na,1.25
7874,158837,27th Passenger: A Hunt on Rails,https://boardgamegeek.com/boardgame/158837,3,6,45,na,2.0
7875,150012,No Retreat!: Polish & French Fronts,https://boardgamegeek.com/boardgame/150012,na,na,180,na,3.63
7876,279886,Iron Forest,https://boardgamegeek.com/boardgame/279886,2,4,30,na,1.83
7877,13347,Plunder,https://boardgamegeek.com/boardgame/13347,2,4,45,na,2.19
7878,64,Joan of Arc,https://boardgamegeek.com/boardgame/64,3,6,150,na,2.54
7879,347218,Dickory,https://boardgamegeek.com/boardgame/347218,2,na,10,20,1.86
7880,168537,Pandemonium,https://boardgamegeek.com/boardgame/168537,1,5,90,120,3.08
7881,40550,Star Trek Customizable Card Game (Second Edition),https://boardgamegeek.com/boardgame/40550,2,na,45,na,3.2
7882,34871,Ventura,https://boardgamegeek.com/boardgame/34871,2,4,90,na,3.02
7883,240892,8Bit Box,https://boardgamegeek.com/boardgame/240892,3,6,15,40,1.6
7884,411860,Unmatched: The Witcher – Steel and Silver,https://boardgamegeek.com/boardgame/411860,2,3,20,40,0.0
7885,354031,Smart10: Harry Potter,https://boardgamegeek.com/boardgame/354031,2,8,15,30,1.0
7886,322168,CastleScape,https://boardgamegeek.com/boardgame/322168,2,4,60,90,2.11
7887,352710,Ouch!,https://boardgamegeek.com/boardgame/352710,2,5,10,15,1.0
7888,183264,Spookies,https://boardgamegeek.com/boardgame/183264,2,5,30,na,1.28
7889,156786,Munchkin Panic,https://boardgamegeek.com/boardgame/156786,1,6,45,60,2.05
7890,4643,Fire and Ice,https://boardgamegeek.com/boardgame/4643,1,2,30,na,3.06
7891,338364,Pumafiosi,https://boardgamegeek.com/boardgame/338364,2,5,10,30,1.33
7892,262520,Chachapoya,https://boardgamegeek.com/boardgame/262520,2,4,30,45,1.81
7893,46669,1914: Offensive à outrance,https://boardgamegeek.com/boardgame/46669,1,4,na,na,4.16
7894,135,Kontor,https://boardgamegeek.com/boardgame/135,2,4,60,na,2.2
7895,170223,Centauri Saga,https://boardgamegeek.com/boardgame/170223,1,4,60,90,2.94
7896,30324,Ca$h 'n Gun$: Live,https://boardgamegeek.com/boardgame/30324,8,20,30,na,1.39
7897,2613,Intruder,https://boardgamegeek.com/boardgame/2613,1,3,30,60,1.89
7898,174893,TROLL,https://boardgamegeek.com/boardgame/174893,3,5,20,30,1.36
7899,312,Landlord!,https://boardgamegeek.com/boardgame/312,2,6,10,na,1.51
7900,63395,Chocolatl,https://boardgamegeek.com/boardgame/63395,3,5,45,na,2.05
7901,58329,Langfinger,https://boardgamegeek.com/boardgame/58329,2,5,20,30,1.77
7902,351969,All Time Wrestling,https://boardgamegeek.com/boardgame/351969,2,na,15,20,2.0
7903,383983,Bone Wars,https://boardgamegeek.com/boardgame/383983,1,4,60,120,3.86
7904,53624,Empires in America: The French and Indian War,https://boardgamegeek.com/boardgame/53624,1,na,25,na,2.33
7905,175023,Crows Overkill,https://boardgamegeek.com/boardgame/175023,2,4,15,na,1.25
7906,228452,Adamastor,https://boardgamegeek.com/boardgame/228452,1,2,15,na,2.08
7907,288335,Forgotten Depths,https://boardgamegeek.com/boardgame/288335,1,3,45,135,2.25
7908,269847,Dracula's Feast: New Blood,https://boardgamegeek.com/boardgame/269847,4,8,10,15,1.25
7909,41100,King Philip's War,https://boardgamegeek.com/boardgame/41100,2,na,120,na,2.28
7910,227888,"Warhammer 40,000: Dark Imperium",https://boardgamegeek.com/boardgame/227888,2,na,60,180,3.4
7911,40,Borderlands,https://boardgamegeek.com/boardgame/40,2,4,120,na,2.79
7912,1515,Upwords,https://boardgamegeek.com/boardgame/1515,2,4,90,na,1.68
7913,104640,Robin Hood,https://boardgamegeek.com/boardgame/104640,3,5,50,na,1.5
7914,159333,Fendo,https://boardgamegeek.com/boardgame/159333,2,na,45,na,2.0
7915,566,Wongar,https://boardgamegeek.com/boardgame/566,3,5,90,na,2.98
7916,3365,Gumshoe,https://boardgamegeek.com/boardgame/3365,1,6,120,na,3.09
7917,158564,Billionaire Banshee,https://boardgamegeek.com/boardgame/158564,2,15,60,na,1.0
7918,224303,Pocket Landship: Free Trial Version,https://boardgamegeek.com/boardgame/224303,1,na,5,20,1.46
7919,235113,30 Seconds: Everyday Life,https://boardgamegeek.com/boardgame/235113,3,28,30,na,1.2
7920,249233,Filler,https://boardgamegeek.com/boardgame/249233,1,6,20,30,1.75
7921,365608,Roll for Great Old Ones: A Roll & Write Game,https://boardgamegeek.com/boardgame/365608,1,4,60,90,2.7
7922,289601,Combo Color,https://boardgamegeek.com/boardgame/289601,2,4,20,na,1.13
7923,5281,Octiles,https://boardgamegeek.com/boardgame/5281,2,4,60,na,1.9
7924,174182,Force of Will,https://boardgamegeek.com/boardgame/174182,2,na,30,na,2.85
7925,405460,CATsle Builders,https://boardgamegeek.com/boardgame/405460,3,5,30,40,2.0
7926,236370,Blood Red Skies: Battle of Britain,https://boardgamegeek.com/boardgame/236370,2,99,30,60,2.5
7927,6861,Red Badge of Courage,https://boardgamegeek.com/boardgame/6861,2,6,360,na,3.85
7928,181370,Mint Tin Mini Apocalypse,https://boardgamegeek.com/boardgame/181370,2,na,5,10,1.08
7929,1533,Ghost Chase,https://boardgamegeek.com/boardgame/1533,2,5,60,na,1.68
7930,367978,Super-Skill Pinball: Holiday Special,https://boardgamegeek.com/boardgame/367978,1,4,15,45,1.75
7931,362693,Stack'n Stuff: A Patchwork Game,https://boardgamegeek.com/boardgame/362693,2,na,20,30,1.5
7932,170202,Floating Market,https://boardgamegeek.com/boardgame/170202,2,5,30,45,1.64
7933,285071,Ugly Christmas Sweaters,https://boardgamegeek.com/boardgame/285071,2,4,30,45,2.25
7934,304983,Key Enigma: Hack Forward,https://boardgamegeek.com/boardgame/304983,1,6,480,960,3.0
7935,217176,Crazy Race,https://boardgamegeek.com/boardgame/217176,2,5,30,60,1.67
7936,12134,This Hallowed Ground,https://boardgamegeek.com/boardgame/12134,2,6,360,na,4.17
7937,374593,The Last of Us: Escape the Dark,https://boardgamegeek.com/boardgame/374593,1,5,60,120,2.17
7938,3177,Battle for Armageddon,https://boardgamegeek.com/boardgame/3177,2,na,120,na,2.42
7939,281514,Escape from the Asylum,https://boardgamegeek.com/boardgame/281514,1,6,60,na,2.46
7940,286790,Studies in Sorcery,https://boardgamegeek.com/boardgame/286790,1,4,30,60,2.25
7941,1519,Kult,https://boardgamegeek.com/boardgame/1519,2,99,45,na,2.52
7942,138104,Warmachine: High Command,https://boardgamegeek.com/boardgame/138104,2,4,60,na,2.34
7943,194081,Deathwatch: Overkill,https://boardgamegeek.com/boardgame/194081,2,na,60,na,2.5
7944,99130,Dawn of the Zeds,https://boardgamegeek.com/boardgame/99130,1,na,45,na,2.64
7945,271837,Freeman's Farm 1777,https://boardgamegeek.com/boardgame/271837,1,2,30,60,2.0
7946,345036,Qwixx Longo,https://boardgamegeek.com/boardgame/345036,2,5,20,na,1.33
7947,296164,Yura Yura Penguin,https://boardgamegeek.com/boardgame/296164,2,6,15,20,1.0
7948,490,Warangel,https://boardgamegeek.com/boardgame/490,2,6,60,na,2.51
7949,277,Res Publica,https://boardgamegeek.com/boardgame/277,3,5,30,60,1.71
7950,121409,1969,https://boardgamegeek.com/boardgame/121409,2,5,90,na,2.33
7951,5791,Maelstrom,https://boardgamegeek.com/boardgame/5791,2,4,60,na,2.57
7952,303053,Last Defense!,https://boardgamegeek.com/boardgame/303053,2,6,20,na,1.3
7953,153498,Kamisado Max,https://boardgamegeek.com/boardgame/153498,2,na,20,na,1.67
7954,363242,Donnerschlag: Escape from Stalingrad,https://boardgamegeek.com/boardgame/363242,2,na,300,480,2.8
7955,256390,Architectura,https://boardgamegeek.com/boardgame/256390,2,4,30,45,1.81
7956,304620,World of Tanks Miniatures Game,https://boardgamegeek.com/boardgame/304620,2,99,30,na,1.8
7957,343387,Deckscape: Dracula's Castle,https://boardgamegeek.com/boardgame/343387,1,6,60,na,1.25
7958,386135,Scream: The Game,https://boardgamegeek.com/boardgame/386135,3,8,20,na,1.0
7959,108377,Space Station,https://boardgamegeek.com/boardgame/108377,2,6,60,na,2.16
7960,6642,Western Front Tank Leader,https://boardgamegeek.com/boardgame/6642,2,na,240,na,3.1
7961,121993,We Will Wok You,https://boardgamegeek.com/boardgame/121993,2,4,30,40,1.56
7962,282765,Mint Cooperative,https://boardgamegeek.com/boardgame/282765,1,4,15,30,1.95
7963,170537,Swords and Bagpipes,https://boardgamegeek.com/boardgame/170537,2,6,20,45,2.22
7964,374858,Leonardo da Vinci's Codex Leicester,https://boardgamegeek.com/boardgame/374858,1,5,30,150,3.21
7965,853,...und tschüss!,https://boardgamegeek.com/boardgame/853,4,6,30,na,1.29
7966,38778,Heads of State,https://boardgamegeek.com/boardgame/38778,2,5,90,120,2.94
7967,383481,CATAN: Starfarers Duel,https://boardgamegeek.com/boardgame/383481,2,na,75,na,2.0
7968,227171,The Masters' Trials: Wrath of Magmaroth,https://boardgamegeek.com/boardgame/227171,1,4,60,90,2.8
7969,206928,The Architects of the Colosseum,https://boardgamegeek.com/boardgame/206928,2,4,30,na,1.85
7970,400756,Wizards Cup,https://boardgamegeek.com/boardgame/400756,2,na,15,30,1.91
7971,321506,Fröccs,https://boardgamegeek.com/boardgame/321506,2,6,30,na,1.52
7972,298624,Imagician,https://boardgamegeek.com/boardgame/298624,2,4,20,na,1.0
7973,315,Bagh Chal,https://boardgamegeek.com/boardgame/315,2,na,20,na,2.21
7974,14860,Clash for a Continent:  Battles of the American Revolution and French & Indian War,https://boardgamegeek.com/boardgame/14860,2,4,30,na,2.1
7975,121806,Race to the Treasure!,https://boardgamegeek.com/boardgame/121806,1,4,20,na,1.11
7976,127134,Baobab,https://boardgamegeek.com/boardgame/127134,2,4,20,na,1.16
7977,392611,Sushi Go!: Spin Some for Dim Sum,https://boardgamegeek.com/boardgame/392611,2,6,20,na,1.25
7978,3242,Clash of the Gladiators,https://boardgamegeek.com/boardgame/3242,2,5,45,na,1.54
7979,23348,Easter Island,https://boardgamegeek.com/boardgame/23348,2,na,20,na,2.31
7980,33077,Breakthrough: Cambrai,https://boardgamegeek.com/boardgame/33077,2,na,180,na,2.65
7981,5394,"Kolin: Frederick's First Defeat – June 18, 1757",https://boardgamegeek.com/boardgame/5394,1,2,360,na,3.95
7982,841,Razzia,https://boardgamegeek.com/boardgame/841,3,8,30,na,1.33
7983,321140,Ahau: Rulers of Yucatán,https://boardgamegeek.com/boardgame/321140,1,5,90,120,3.6
7984,207487,Freak Shop,https://boardgamegeek.com/boardgame/207487,2,5,15,30,1.31
7985,156482,Unknown,https://boardgamegeek.com/boardgame/156482,1,6,45,na,3.11
7986,3818,Alias,https://boardgamegeek.com/boardgame/3818,4,12,60,na,1.26
7987,220452,Fabled: The Spirit Lands,https://boardgamegeek.com/boardgame/220452,1,5,40,75,2.58
7988,2611,The HellGame,https://boardgamegeek.com/boardgame/2611,2,6,180,na,3.67
7989,140279,Clacks: A Discworld Board Game,https://boardgamegeek.com/boardgame/140279,1,4,45,30,2.6
7990,118568,Ubongo! Junior,https://boardgamegeek.com/boardgame/118568,2,4,20,na,1.57
7991,329607,Baseball Highlights: The Dice Game,https://boardgamegeek.com/boardgame/329607,1,4,20,45,2.0
7992,114684,Villages,https://boardgamegeek.com/boardgame/114684,2,5,30,na,1.64
7993,308028,Drop Drive,https://boardgamegeek.com/boardgame/308028,2,4,45,60,2.0
7994,44890,"Picket Duty: Kamikaze Attacks against U.S. Destroyers – Okinawa, 1945",https://boardgamegeek.com/boardgame/44890,1,na,60,480,2.82
7995,352687,"Escape Room: The Game – Puzzle Adventures: The Baron, The Witch & The Thief",https://boardgamegeek.com/boardgame/352687,1,2,150,na,1.8
7996,384175,Indiana Jones: Sands of Adventure,https://boardgamegeek.com/boardgame/384175,2,4,45,na,1.8
7997,285853,Infinity Defiance,https://boardgamegeek.com/boardgame/285853,1,4,45,60,4.0
7998,181385,Retro Loonacy,https://boardgamegeek.com/boardgame/181385,2,5,5,10,1.0
7999,331267,Die Firmenfeier: Das letzte Fest des Oliver Borgmann,https://boardgamegeek.com/boardgame/331267,1,6,240,300,2.4
8000,370984,Tracks: Siren Bay,https://boardgamegeek.com/boardgame/370984,1,6,25,45,1.22
8001,20889,Great War at Sea: Jutland,https://boardgamegeek.com/boardgame/20889,2,na,30,na,3.07
8002,355276,Batman: Everybody Lies,https://boardgamegeek.com/boardgame/355276,2,4,120,180,1.78
8003,11929,Go-Moku,https://boardgamegeek.com/boardgame/11929,2,na,5,na,1.84
8004,379633,Humanity,https://boardgamegeek.com/boardgame/379633,2,4,90,na,2.67
8005,278297,Choose Your Own Adventure: War with the Evil Power Master,https://boardgamegeek.com/boardgame/278297,1,99,60,na,1.36
8006,150580,Spexxx,https://boardgamegeek.com/boardgame/150580,2,4,30,60,1.63
8007,2542,Gargon,https://boardgamegeek.com/boardgame/2542,3,5,45,na,1.75
8008,194298,Expedition: The Roleplaying Card Game,https://boardgamegeek.com/boardgame/194298,1,6,15,90,1.33
8009,149794,Clash of Giants: Civil War,https://boardgamegeek.com/boardgame/149794,2,na,180,420,2.25
8010,385408,Star Wars: Rivals – Series 1: Premier Set,https://boardgamegeek.com/boardgame/385408,2,na,20,na,1.43
8011,160012,In a Bind,https://boardgamegeek.com/boardgame/160012,3,10,10,20,1.0
8012,394691,The Six of VIII,https://boardgamegeek.com/boardgame/394691,3,4,15,60,2.33
8013,326848,Illumination,https://boardgamegeek.com/boardgame/326848,1,2,45,60,3.29
8014,279348,Cutthroat Caverns: Anniversary Edition,https://boardgamegeek.com/boardgame/279348,3,6,30,90,2.14
8015,223777,Planet of the Apes,https://boardgamegeek.com/boardgame/223777,1,4,60,90,2.63
8016,330097,The Red Dragon Inn 8: Pub Crawl,https://boardgamegeek.com/boardgame/330097,2,5,30,60,2.0
8017,200512,Pups,https://boardgamegeek.com/boardgame/200512,2,5,15,30,1.6
8018,77011,For Crown & Kingdom,https://boardgamegeek.com/boardgame/77011,2,4,45,na,2.0
8019,201920,Pocket Madness,https://boardgamegeek.com/boardgame/201920,2,4,30,na,1.31
8020,1525,Dixie: Bull Run,https://boardgamegeek.com/boardgame/1525,2,na,60,na,2.04
8021,34098,Guelphs and Ghibellines,https://boardgamegeek.com/boardgame/34098,2,na,120,480,2.65
8022,348973,Hidden Games Tatort: Winterkrimi – Eiskaltes Verbrechen,https://boardgamegeek.com/boardgame/348973,1,6,90,180,2.0
8023,325020,Wolfpack: The North Atlantic Convoy Struggles October 1941 - March 1943,https://boardgamegeek.com/boardgame/325020,1,4,90,300,3.2
8024,282527,Dawn of Madness,https://boardgamegeek.com/boardgame/282527,1,4,90,120,3.92
8025,236650,1985: Under an Iron Sky,https://boardgamegeek.com/boardgame/236650,2,6,120,8640,4.2
8026,352981,Oriflamme: Alliance,https://boardgamegeek.com/boardgame/352981,3,5,15,30,2.33
8027,46422,Nostra City,https://boardgamegeek.com/boardgame/46422,3,5,60,na,2.52
8028,311330,P for Pizza,https://boardgamegeek.com/boardgame/311330,2,4,20,na,1.0
8029,220547,Sparkle*Kitty,https://boardgamegeek.com/boardgame/220547,3,8,10,20,1.0
8030,11705,"Lightning: Midway – June 4th to June 6th, 1942",https://boardgamegeek.com/boardgame/11705,2,na,30,na,1.74
8031,4200,"Black Wednesday: The Battle of Krasni Bor, 10-11 Feb 1943",https://boardgamegeek.com/boardgame/4200,1,4,120,3000,3.57
8032,331685,Hit the Silk!,https://boardgamegeek.com/boardgame/331685,3,6,20,45,1.88
8033,321305,Crime Zoom: Bird of Ill Omen,https://boardgamegeek.com/boardgame/321305,1,6,60,na,1.38
8034,139572,Karesansui,https://boardgamegeek.com/boardgame/139572,3,6,45,60,2.15
8035,22479,HorrorClix,https://boardgamegeek.com/boardgame/22479,2,na,60,na,2.32
8036,192296,The Pirate Republic,https://boardgamegeek.com/boardgame/192296,1,5,60,90,3.12
8037,38980,Mecanisburgo,https://boardgamegeek.com/boardgame/38980,2,6,120,na,3.77
8038,87904,Trivial Pursuit: Master Edition,https://boardgamegeek.com/boardgame/87904,2,6,60,na,1.52
8039,274028,Handsome,https://boardgamegeek.com/boardgame/274028,2,6,20,na,1.0
8040,285039,Aegean Sea,https://boardgamegeek.com/boardgame/285039,2,5,30,60,3.65
8041,235533,Beta Colony,https://boardgamegeek.com/boardgame/235533,2,4,40,80,2.7
8042,267991,Conspiracy: The Solomon Gambit,https://boardgamegeek.com/boardgame/267991,2,4,30,60,2.25
8043,301480,Biñho Classic,https://boardgamegeek.com/boardgame/301480,2,4,5,10,1.0
8044,74408,Warhammer: The Island of Blood,https://boardgamegeek.com/boardgame/74408,2,na,180,360,3.67
8045,2090,Stalingrad Pocket: The Wehrmacht's Greatest Disaster,https://boardgamegeek.com/boardgame/2090,2,na,180,300,2.71
8046,11385,Stratego: Lord of the Rings Trilogy Edition,https://boardgamegeek.com/boardgame/11385,2,na,45,na,2.05
8047,2268,Lost Patrol,https://boardgamegeek.com/boardgame/2268,2,4,20,30,1.61
8048,238181,Kamigami Battles: Battle of the Nine Realms,https://boardgamegeek.com/boardgame/238181,2,6,45,na,2.33
8049,144525,Dungeon Twister: The Card Game,https://boardgamegeek.com/boardgame/144525,2,na,15,60,2.93
8050,246532,Rick and Morty: The Pickle Rick Game,https://boardgamegeek.com/boardgame/246532,1,2,30,45,1.64
8051,156719,Dino Race,https://boardgamegeek.com/boardgame/156719,2,4,30,na,1.39
8052,29383,GD '42: Grossdeutschland,https://boardgamegeek.com/boardgame/29383,1,2,300,600,3.89
8053,284269,Taxi Derby,https://boardgamegeek.com/boardgame/284269,1,5,45,75,2.0
8054,330145,War of the Triple Alliance,https://boardgamegeek.com/boardgame/330145,2,na,90,150,2.06
8055,147624,Mount Everest,https://boardgamegeek.com/boardgame/147624,2,5,90,na,2.69
8056,404,Worm Up!,https://boardgamegeek.com/boardgame/404,3,5,15,20,1.1
8057,180193,Expo 1906,https://boardgamegeek.com/boardgame/180193,1,4,60,90,3.21
8058,514,True Colors,https://boardgamegeek.com/boardgame/514,3,6,30,na,1.14
8059,244241,Runika and the Six-sided Spellbooks,https://boardgamegeek.com/boardgame/244241,1,4,60,90,2.0
8060,156878,tummple!,https://boardgamegeek.com/boardgame/156878,2,10,20,na,1.0
8061,7109,Fifth Corps: The Soviet Breakthrough at Fulda,https://boardgamegeek.com/boardgame/7109,2,na,120,na,3.22
8062,3341,Burn Rate,https://boardgamegeek.com/boardgame/3341,2,4,45,na,1.57
8063,131581,Soccero (Second Edition),https://boardgamegeek.com/boardgame/131581,2,na,45,na,1.75
8064,355516,Littoral Commander: Indo-Pacific,https://boardgamegeek.com/boardgame/355516,2,6,60,240,3.0
8065,40816,Magestorm,https://boardgamegeek.com/boardgame/40816,2,na,60,na,3.18
8066,247733,KOI,https://boardgamegeek.com/boardgame/247733,1,4,40,60,2.0
8067,179547,Victus: Barcelona 1714,https://boardgamegeek.com/boardgame/179547,1,4,180,na,3.36
8068,244806,Nouvelle-France,https://boardgamegeek.com/boardgame/244806,2,4,45,60,2.0
8069,327913,Unlock!: Timeless Adventures – Arsène Lupin und der große weiße Diamant,https://boardgamegeek.com/boardgame/327913,1,6,60,na,0.0
8070,210113,Tank Chess,https://boardgamegeek.com/boardgame/210113,2,na,10,50,2.5
8071,40243,Roads to Stalingrad: Campaign Commander Series,https://boardgamegeek.com/boardgame/40243,2,na,180,na,2.46
8072,41875,Trader,https://boardgamegeek.com/boardgame/41875,2,4,15,na,1.42
8073,29055,Down in Flames: Locked-On,https://boardgamegeek.com/boardgame/29055,1,6,15,30,1.86
8074,265917,Winterborne,https://boardgamegeek.com/boardgame/265917,1,4,45,90,3.0
8075,1463,Girl Genius: The Works,https://boardgamegeek.com/boardgame/1463,2,4,30,na,1.94
8076,176914,Gateway: Uprising,https://boardgamegeek.com/boardgame/176914,2,4,45,60,2.8
8077,178099,1500 m,https://boardgamegeek.com/boardgame/178099,3,8,40,80,2.33
8078,11122,Proud Monster: The Barbarossa Campaign,https://boardgamegeek.com/boardgame/11122,2,na,660,na,3.07
8079,142503,One Night Werewolf,https://boardgamegeek.com/boardgame/142503,3,7,10,na,1.22
8080,390606,Printing Press,https://boardgamegeek.com/boardgame/390606,1,4,15,60,2.13
8081,29199,Victoria Cross II: Battle of Isandlwana & Rorke's Drift,https://boardgamegeek.com/boardgame/29199,1,2,120,na,2.0
8082,310611,Sherlock Far West: Disparos al amanecer,https://boardgamegeek.com/boardgame/310611,1,8,60,na,1.8
8083,144506,Mysteries?,https://boardgamegeek.com/boardgame/144506,3,8,45,na,1.67
8084,85572,"The Last Success: Quadrigame of the War Against Austria, April - July 1809",https://boardgamegeek.com/boardgame/85572,2,na,180,720,3.12
8085,224830,Chimera & More,https://boardgamegeek.com/boardgame/224830,3,5,45,90,2.25
8086,8320,Sicily: The Race for Messina,https://boardgamegeek.com/boardgame/8320,2,na,120,1200,3.06
8087,1633,Spies!,https://boardgamegeek.com/boardgame/1633,2,5,180,na,2.45
8088,186767,Shahrazad,https://boardgamegeek.com/boardgame/186767,1,2,10,na,1.6
8089,182982,Horse & Musket: Dawn of an Era,https://boardgamegeek.com/boardgame/182982,1,2,60,90,2.53
8090,417155,Kyoto no Neko,https://boardgamegeek.com/boardgame/417155,2,4,35,na,1.88
8091,285115,Peak Oil: Profiteer,https://boardgamegeek.com/boardgame/285115,1,5,30,60,2.73
8092,121657,Axis & Allies Air Force Miniatures: Angels 20,https://boardgamegeek.com/boardgame/121657,2,6,30,na,2.31
8093,281961,Pappy Winchester,https://boardgamegeek.com/boardgame/281961,3,5,40,na,1.6
8094,300765,Quiz Club,https://boardgamegeek.com/boardgame/300765,3,8,30,60,2.0
8095,160853,Stuff and Nonsense,https://boardgamegeek.com/boardgame/160853,2,6,60,na,1.47
8096,169366,Waterloo 200,https://boardgamegeek.com/boardgame/169366,1,3,60,120,2.71
8097,378565,Black Hole Buccaneers,https://boardgamegeek.com/boardgame/378565,3,6,30,45,2.08
8098,24771,Null & Nichtig,https://boardgamegeek.com/boardgame/24771,3,5,30,na,1.61
8099,260788,Knapp Daneben!,https://boardgamegeek.com/boardgame/260788,1,5,20,na,1.0
8100,5928,Harpoon (Third Edition),https://boardgamegeek.com/boardgame/5928,2,na,180,na,4.02
8101,194233,Cartoon Network Crossover Crisis Deck-Building Game,https://boardgamegeek.com/boardgame/194233,2,5,30,45,1.8
8102,298271,Cutterland,https://boardgamegeek.com/boardgame/298271,2,4,40,na,1.8
